date,time_bucket,bbq_ckn_l,bbq_ckn_m,bbq_ckn_s,big_meat_s,brie_carre_s,calabrese_l,calabrese_m,calabrese_s,cali_ckn_l,cali_ckn_m,cali_ckn_s,ckn_alfredo_l,ckn_alfredo_m,ckn_alfredo_s,ckn_pesto_l,ckn_pesto_m,ckn_pesto_s,classic_dlx_l,classic_dlx_m,classic_dlx_s,five_cheese_l,four_cheese_l,four_cheese_m,green_garden_l,green_garden_m,green_garden_s,hawaiian_l,hawaiian_m,hawaiian_s,ital_cpcllo_l,ital_cpcllo_m,ital_cpcllo_s,ital_supr_l,ital_supr_m,ital_supr_s,ital_veggie_l,ital_veggie_m,ital_veggie_s,mediterraneo_l,mediterraneo_m,mediterraneo_s,mexicana_l,mexicana_m,mexicana_s,napolitana_l,napolitana_m,napolitana_s,pep_msh_pep_l,pep_msh_pep_m,pep_msh_pep_s,pepperoni_l,pepperoni_m,pepperoni_s,peppr_salami_l,peppr_salami_m,peppr_salami_s,prsc_argla_l,prsc_argla_m,prsc_argla_s,sicilian_l,sicilian_m,sicilian_s,soppressata_l,soppressata_m,soppressata_s,southw_ckn_l,southw_ckn_m,southw_ckn_s,spicy_ital_l,spicy_ital_m,spicy_ital_s,spin_pesto_l,spin_pesto_m,spin_pesto_s,spinach_fet_l,spinach_fet_m,spinach_fet_s,spinach_supr_l,spinach_supr_m,spinach_supr_s,thai_ckn_l,thai_ckn_m,thai_ckn_s,the_greek_l,the_greek_m,the_greek_s,the_greek_xl,the_greek_xxl,veggie_veg_l,veggie_veg_m,veggie_veg_s,oil_price,is_holiday
24/06/2015,Lunch,2,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,4,0,0,0,0,0,0,1,1,0,1,0,0,2,2,0,0,2,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,2,0,4,1,0,1,0,0,1,0,0,1,1,61.63,0
24/07/2015,Afternoon,1,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,54.29,0
24/07/2015,Dinner,3,2,2,2,1,0,0,0,3,2,0,0,1,1,2,0,0,0,3,1,2,4,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,2,2,2,2,0,0,1,1,0,0,0,4,2,0,0,0,0,1,0,0,0,2,1,0,0,1,2,0,0,1,0,1,0,0,1,0,2,0,0,0,1,2,0,2,1,1,0,1,0,2,4,1,54.29,0
24/07/2015,Lunch,1,0,0,3,0,0,2,0,1,3,0,1,1,0,1,1,0,2,1,1,6,1,0,1,1,1,2,1,0,2,0,1,2,1,0,0,1,1,1,0,0,3,1,0,1,0,2,0,0,3,0,2,3,0,0,0,1,1,2,1,1,1,0,0,1,3,2,0,4,0,1,0,1,1,0,0,2,0,0,0,3,0,0,1,0,0,0,0,1,0,5,54.29,0
24/08/2015,Afternoon,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,2,0,2,0,0,0,1,0,0,0,0,1,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,3,1,0,0,0,0,0,41.59,0
24/08/2015,Dinner,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,41.59,0
24/08/2015,Lunch,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,3,2,1,2,0,3,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,41.59,0
24/10/2015,Afternoon,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,1,0,0,0,2,0,1,0,0,52.32,0
24/10/2015,Dinner,0,0,0,8,0,1,4,0,1,2,0,1,4,0,1,0,0,2,2,1,1,0,0,0,1,1,2,1,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,2,0,1,1,2,3,1,1,1,1,0,2,0,1,0,2,1,1,0,3,0,1,1,0,1,1,1,2,0,1,0,0,2,0,0,0,0,3,1,1,0,0,52.32,0
24/10/2015,Lunch,0,1,1,2,0,0,1,0,1,2,0,0,0,0,1,0,1,0,1,2,2,1,1,0,0,0,0,0,1,2,0,1,0,2,0,0,1,0,1,0,1,1,0,2,2,1,1,0,0,2,0,1,1,3,0,0,1,0,0,1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,52.32,0
24/11/2015,Afternoon,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,3,1,1,1,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,0,2,1,1,0,3,1,2,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,2,0,1,0,0,44.38,0
24/11/2015,Dinner,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,2,2,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44.38,0
24/11/2015,Lunch,0,1,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,2,2,3,0,1,0,3,0,1,2,1,44.38,0
24/12/2015,Afternoon,1,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,37.22,0
24/12/2015,Dinner,2,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,3,2,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,37.22,0
24/12/2015,Lunch,0,0,1,2,0,0,1,0,1,2,0,0,1,0,0,0,1,1,3,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0,0,2,1,0,1,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,1,0,1,37.22,0
25/01/2015,Afternoon,1,2,0,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,52.32,0
25/01/2015,Dinner,1,0,0,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,1,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,52.32,0
25/01/2015,Lunch,3,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,1,0,52.32,0
25/02/2015,Afternoon,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,0,0,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,1,1,0,59.77,0
25/02/2015,Dinner,0,0,1,3,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,1,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,59.77,0
25/02/2015,Lunch,0,3,0,5,0,0,1,0,1,1,0,0,2,0,1,0,3,1,2,0,1,4,2,0,0,0,1,0,2,2,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,3,1,1,2,0,0,1,0,0,1,0,0,1,0,2,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,2,0,1,59.77,0
25/03/2015,Afternoon,0,0,0,2,0,0,0,0,1,2,0,0,0,0,2,1,1,0,1,0,1,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,54.18,0
25/03/2015,Dinner,1,2,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,1,1,1,0,0,2,0,1,0,0,1,0,0,2,0,2,0,0,1,0,1,0,1,0,2,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,54.18,0
25/03/2015,Lunch,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,5,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,2,0,0,0,1,0,1,0,0,2,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,54.18,0
25/04/2015,Afternoon,1,3,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,52.32,0
25/04/2015,Dinner,2,2,1,4,0,0,1,0,2,1,1,0,0,0,0,0,1,1,3,0,3,0,2,0,0,1,1,0,1,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,5,0,0,1,2,2,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,52.32,0
25/04/2015,Lunch,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,2,52.32,0
25/05/2015,Afternoon,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52.32,1
25/05/2015,Dinner,1,2,0,1,0,0,1,0,2,1,1,0,0,1,0,0,0,0,1,0,2,1,0,1,0,1,0,1,1,2,0,1,1,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,3,0,1,2,0,52.32,1
25/05/2015,Lunch,1,1,2,2,0,0,2,1,1,0,2,0,0,0,0,0,0,0,2,0,2,1,2,0,0,0,0,1,0,1,0,0,3,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,3,1,0,2,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,52.32,1
25/06/2015,Afternoon,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1,1,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,1,1,0,0,1,1,0,2,0,0,0,4,0,0,1,0,0,0,0,0,1,0,60.24,0
25/06/2015,Dinner,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,3,2,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,3,0,3,0,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,1,1,0,1,0,2,0,0,0,0,0,60.24,0
25/06/2015,Lunch,0,2,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,2,0,2,2,0,0,0,1,2,0,1,3,0,0,0,1,2,0,0,0,0,0,0,1,2,0,2,0,1,1,1,4,0,1,0,1,0,0,0,0,0,0,0,2,3,1,1,2,0,0,2,1,2,0,1,2,0,1,0,0,0,0,2,1,1,0,0,1,0,0,2,1,2,60.24,0
25/07/2015,Afternoon,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,52.32,0
25/07/2015,Dinner,0,2,1,3,0,0,0,0,1,1,0,0,3,1,0,2,0,1,1,1,4,2,1,0,0,1,0,1,3,1,0,0,0,1,0,0,1,0,0,1,1,1,3,2,2,0,0,0,1,0,2,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,2,2,1,0,0,0,1,0,1,0,1,1,2,1,1,1,0,1,2,0,1,0,0,52.32,0
25/07/2015,Lunch,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,0,0,1,0,0,0,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,1,0,52.32,0
25/08/2015,Afternoon,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,41.86,0
25/08/2015,Dinner,1,0,1,2,2,0,0,0,3,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2,1,1,0,1,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,41.86,0
25/08/2015,Lunch,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,2,0,2,0,0,0,3,0,0,0,0,1,2,0,1,1,0,1,4,0,0,1,0,1,1,2,1,0,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,1,0,1,1,0,41.86,0
25/10/2015,Afternoon,1,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,52.32,0
25/10/2015,Dinner,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,1,0,0,1,0,1,2,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,52.32,0
25/10/2015,Lunch,1,0,0,2,3,0,1,0,2,3,0,1,3,0,0,0,0,1,1,0,0,3,1,0,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,1,1,0,1,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,0,1,52.32,0
25/11/2015,Afternoon,1,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,0,0,2,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,0,0,0,0,43.56,0
25/11/2015,Dinner,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,2,0,1,1,0,0,0,0,2,3,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,1,1,0,2,0,0,43.56,0
25/11/2015,Lunch,0,2,0,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,2,1,2,3,1,0,0,2,0,0,2,2,0,0,1,3,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,3,0,0,2,0,0,0,0,4,0,1,3,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,2,43.56,0
26/01/2015,Afternoon,1,1,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,46.07,0
26/01/2015,Dinner,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,2,0,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,46.07,0
26/01/2015,Lunch,0,0,0,4,1,1,0,0,3,1,2,0,1,0,0,0,0,1,2,1,2,2,1,0,1,1,2,0,0,0,0,0,2,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,3,2,1,0,0,1,1,1,3,1,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,2,0,46.07,0
26/02/2015,Afternoon,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,3,0,1,0,0,0,0,0,1,1,3,1,2,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,3,0,2,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,1,0,1,0,0,1,0,0,1,0,0,61.39,0
26/02/2015,Dinner,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,61.39,0
26/02/2015,Lunch,0,2,0,3,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,4,0,0,1,0,0,1,0,1,1,1,1,1,0,0,2,0,2,1,1,1,1,0,3,1,2,1,0,1,1,1,0,0,2,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,2,2,1,2,0,0,0,1,0,0,0,1,61.39,0
26/03/2015,Afternoon,0,0,1,1,1,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,1,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,57.02,0
26/03/2015,Dinner,0,2,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,57.02,0
26/03/2015,Lunch,2,1,1,1,1,0,3,0,3,1,1,1,0,0,0,2,1,2,2,0,0,1,1,0,0,0,1,1,2,1,0,1,2,1,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,1,1,0,3,1,0,0,0,0,1,0,0,3,2,1,0,1,0,2,2,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,57.02,0
26/04/2015,Afternoon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,2,1,1,0,0,0,0,0,2,0,1,52.32,0
26/04/2015,Dinner,0,1,0,1,1,0,0,0,2,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,2,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,1,2,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,52.32,0
26/04/2015,Lunch,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,0,1,1,1,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,52.32,0
26/05/2015,Afternoon,1,3,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,61.65,0
26/05/2015,Dinner,2,1,0,1,0,0,1,1,0,1,0,0,4,1,0,0,1,0,1,1,4,2,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,1,0,0,2,0,0,1,0,1,1,0,0,0,1,61.65,0
26/05/2015,Lunch,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,3,0,0,1,0,4,2,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,61.65,0
26/06/2015,Afternoon,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,60.14,0
26/06/2015,Dinner,1,3,1,1,0,0,0,0,1,3,0,0,1,0,1,1,0,1,1,1,1,2,1,0,0,1,1,0,0,2,0,2,0,5,1,0,1,1,0,1,1,1,2,0,0,0,1,2,0,0,2,0,0,0,0,0,2,2,1,0,2,2,2,0,1,3,0,0,0,0,0,1,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,60.14,0
26/06/2015,Lunch,1,1,0,1,0,0,1,0,2,1,0,1,2,0,0,1,1,0,2,0,2,2,0,0,1,0,1,2,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,2,1,0,0,0,0,2,2,2,0,0,0,1,0,1,2,0,1,0,1,0,1,1,0,2,0,0,0,0,2,0,1,2,0,0,0,3,1,0,1,0,1,0,0,0,0,1,60.14,0
26/07/2015,Afternoon,3,0,0,5,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,2,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,52.32,0
