Alfredo Sauce,Anchovies,Artichoke,Artichokes,Arugula,Asiago Cheese,Bacon,Barbecue Sauce,Barbecued Chicken,Beef Chuck Roast,Blue Cheese,Brie Carre Cheese,Calabrese Salami,Capocollo,Caramelized Onions,Chicken,Chipotle Sauce,Chorizo Sausage,Cilantro,Coarse Sicilian Salami,Corn,Eggplant,Feta Cheese,Fontina Cheese,Friggitello Peppers,Garlic,Genoa Salami,Goat Cheese,Gorgonzola Piccante Cheese,Gouda Cheese,Green Olives,Green Peppers,Italian Sausage,Jalapeno Peppers,Kalamata Olives,Luganega Sausage,Mozzarella Cheese,Mushrooms,Nduja Salami,Onions,Oregano,Pancetta,Parmigiano Reggiano Cheese,Pears,Peperoncini verdi,Pepperoni,Pesto Sauce,Pineapple,Plum Tomatoes,Prosciutto,Prosciutto di San Daniele,Provolone Cheese,Red Onions,Red Peppers,Ricotta Cheese,Romano Cheese,Sliced Ham,Smoked Gouda Cheese,Soppressata Salami,Spinach,Sun-dried Tomatoes,Thai Sweet Chilli Sauce,Thyme,Tomato Sauce,Tomatoes,Zucchini
0.29,0.14,0.28,0.67,0.0,0.29000000000000004,0.35,0.22,0.21,0.29,0.23,0.0,0.1,0.18,0.0,0.5900000000000001,0.04,0.23,0.22,0.48,0.14,0.0,0.42,0.54,0.14,2.48,0.0,0.27,0.48,0.26,0.5900000000000001,0.28,0.09,0.5700000000000001,0.5,0.51,4.079999999999999,0.31,0.16,0.24,0.0,0.03,0.24,0.0,0.07,0.47,0.0,0.8800000000000001,0.1,0.0,0.0,0.14,1.3,0.7699999999999999,0.5700000000000001,0.12,0.8999999999999999,0.21,0.21,0.7400000000000001,0.08,0.22,0.0,3.1599999999999997,1.7700000000000002,0.11
0.29,0.0,0.14,0.62,0.0,0.29000000000000004,0.23,0.44,0.42,0.29,0.0,0.14,0.4,0.52,0.11,0.37000000000000005,0.16,0.0,0.31,0.32,0.30000000000000004,0.26,0.3,0.38,0.0,2.49,0.0,0.0,0.0,0.13,0.72,0.76,0.0,0.45000000000000007,0.33,0.34,2.7999999999999994,0.5900000000000001,0.0,0.16,0.0,0.0,0.0,0.07,0.0,1.1300000000000001,0.2,0.27,0.05,0.06,0.0,0.0,1.6600000000000001,1.15,0.0,0.0,0.3,0.0,0.21,0.74,0.04,0.0,0.11,2.4699999999999993,1.5899999999999999,0.77
0.29,0.07,0.42000000000000004,0.85,0.13,0.18000000000000002,1.63,0.88,0.84,0.29,0.23,0.0,0.2,0.81,0.0,2.3,0.56,0.92,1.3699999999999999,0.32,1.1800000000000002,0.0,0.76,0.48,0.28,4.449999999999999,0.26,1.21,0.16,0.39,1.1,1.08,0.36,1.6900000000000002,0.45,0.34,10.730000000000002,1.42,0.32,0.16,0.28,0.06,0.08,0.0,0.21000000000000002,6.040000000000001,0.28,2.38,0.1,0.0,0.17,0.14,3.0799999999999996,4.0,0.19,0.12,2.0999999999999996,0.21,0.0,1.8399999999999999,0.08,1.54,0.0,7.540000000000001,4.86,0.33
0.0,0.0,0.14,0.87,0.0,0.22999999999999998,0.0,0.22,0.21,0.8699999999999999,0.23,0.14,0.1,0.8,0.11,0.75,0.12,0.0,0.66,0.0,0.42000000000000004,0.39,0.72,0.16,0.0,3.14,0.52,0.6000000000000001,0.32,0.13,0.13,0.28,0.0,0.7100000000000001,0.38,0.0,3.59,0.42,0.0,0.0,0.42000000000000004,0.0,0.16,0.07,0.0,1.11,0.5900000000000001,1.2200000000000002,0.0,0.06,0.0,0.14,1.18,1.4600000000000002,0.38,0.12,1.2,0.21,0.0,0.68,0.11,0.44,0.11,3.349999999999999,2.799999999999999,0.77
0.0,0.14,0.14,1.1,0.13,0.12,1.3900000000000001,0.66,0.63,0.8699999999999999,0.6900000000000001,0.0,0.4,1.04,0.0,0.9299999999999999,0.27999999999999997,0.46,0.4,0.0,0.46,0.0,0.75,0.6,0.28,5.000000000000001,0.78,0.54,0.96,0.13,0.68,1.04,0.18,0.53,0.5,0.0,8.06,1.19,0.32,0.0,0.0,0.06,0.48,0.0,0.14,3.47,0.5800000000000001,0.21000000000000002,0.05,0.0,0.17,0.42000000000000004,2.999999999999999,2.45,1.1400000000000001,0.36,0.0,0.63,0.42,1.33,0.26,0.66,0.0,6.299999999999999,3.85,0.44
0.29,0.21000000000000002,0.42000000000000004,1.8000000000000003,0.13,0.14,1.63,1.1,1.05,0.0,0.23,0.42000000000000004,0.30000000000000004,0.59,0.33,1.2599999999999998,0.39999999999999997,0.92,0.49,0.16,0.62,0.0,0.63,0.48,0.14,5.830000000000001,0.0,1.08,0.48,0.39,0.73,1.4,0.36,1.01,0.51,0.17,9.780000000000001,1.5999999999999999,0.16,0.08,0.0,0.03,0.24,0.21000000000000002,0.28,5.76,0.5800000000000001,1.02,0.15000000000000002,0.18,0.17,0.14,3.38,2.9499999999999997,0.5700000000000001,0.12,0.8999999999999999,0.21,0.0,1.79,0.33999999999999997,0.66,0.33,8.44,3.62,0.33
0.0,0.0,0.0,1.5899999999999999,0.52,0.38,0.0,0.66,0.63,0.0,0.0,0.0,0.2,0.8200000000000001,0.0,0.27,0.44,0.0,0.71,0.16,0.76,0.0,0.16999999999999998,0.0,0.14,2.8100000000000005,0.52,1.01,0.0,0.0,0.64,0.48,0.0,0.5800000000000001,0.1,0.17,4.37,0.33999999999999997,0.16,0.08,0.14,0.03,0.0,0.0,0.21000000000000002,1.2100000000000002,0.59,1.08,0.0,0.0,0.68,0.0,1.35,1.08,0.0,0.0,1.2,0.0,0.0,1.03,0.33,0.0,0.0,4.199999999999999,3.15,0.0
0.29,0.14,0.42000000000000004,1.5699999999999998,0.0,0.33,1.16,0.44,0.42,1.16,0.6900000000000001,0.0,0.1,0.6500000000000001,0.0,1.06,0.12,0.46,0.09,0.48,0.16,0.0,1.3900000000000001,0.9199999999999999,0.0,5.660000000000001,0.26,1.55,0.16,0.39,1.1500000000000001,0.88,0.18,0.68,0.83,0.51,5.69,1.85,0.0,0.24,0.14,0.0,0.08,0.0,0.35000000000000003,2.33,0.29000000000000004,0.75,0.1,0.0,0.0,0.42000000000000004,2.82,2.16,0.19,0.36,0.6,0.63,0.42,2.0500000000000003,0.19,0.66,0.0,6.079999999999999,3.69,0.44
0.0,0.14,0.0,1.4,0.13,0.0,0.7,0.44,0.42,0.29,0.23,0.14,0.2,0.8,0.11,1.35,0.56,0.46,0.7999999999999999,0.16,0.92,0.39,0.72,0.0,0.42000000000000004,5.250000000000001,0.0,1.4100000000000001,0.0,0.0,1.3600000000000003,0.8400000000000001,0.18,0.66,0.28,0.17,6.4700000000000015,1.48,0.48,0.08,0.42000000000000004,0.09,0.0,0.07,0.21000000000000002,2.34,0.73,0.89,0.05,0.06,0.17,0.14,2.65,3.1000000000000005,0.0,0.12,0.6,0.21,0.0,1.8500000000000003,0.15,1.1,0.11,5.91,4.450000000000001,0.99
0.29,0.14,0.0,0.5,0.0,0.18000000000000002,0.47,0.44,0.42,0.29,0.0,0.0,0.1,0.37,0.0,0.34,0.04,0.46,0.22,0.32,0.14,0.0,0.38,0.0,0.0,1.5499999999999998,0.26,0.54,0.16,0.0,0.77,0.4,0.18,0.17,0.28,0.34,2.4499999999999997,0.44000000000000006,0.0,0.16,0.0,0.0,0.08,0.0,0.14,1.54,0.0,0.0,0.05,0.0,0.0,0.0,0.8200000000000001,0.63,0.19,0.0,0.0,0.0,0.0,0.44,0.04,0.0,0.0,2.6299999999999994,1.6400000000000001,0.0
0.8699999999999999,0.21000000000000002,0.14,2.2199999999999998,0.13,0.73,1.28,0.44,0.42,0.58,0.92,0.0,0.1,1.1300000000000001,0.0,2.27,0.44,0.6900000000000001,1.28,0.48,1.02,0.13,1.1600000000000001,0.38,0.14,5.65,1.04,0.8700000000000001,0.64,0.13,0.9500000000000001,0.44,0.27,1.2100000000000002,0.78,0.51,9.650000000000002,1.5,0.16,0.24,0.42000000000000004,0.03,0.32,0.0,0.07,3.4600000000000004,0.84,1.9700000000000002,0.15000000000000002,0.0,0.17,0.56,3.3100000000000005,3.3000000000000003,0.76,0.48,1.7999999999999998,0.84,0.21,1.8900000000000001,0.5599999999999999,1.1,0.0,7.629999999999998,5.570000000000001,0.33
0.29,0.0,0.28,0.57,0.13,0.33,0.5800000000000001,0.0,0.0,0.29,0.0,0.14,0.30000000000000004,0.5800000000000001,0.11,0.66,0.2,0.23,0.53,0.32,0.44000000000000006,0.0,0.18,0.32,0.28,2.5000000000000004,0.26,0.27,0.0,0.26,0.59,0.44,0.09,0.8200000000000001,0.16,0.34,4.61,0.53,0.32,0.16,0.0,0.06,0.0,0.07,0.07,2.2800000000000002,0.15,0.8800000000000001,0.0,0.06,0.17,0.0,1.81,1.03,0.0,0.0,0.8999999999999999,0.0,0.0,0.6699999999999999,0.11,0.22,0.11,3.6999999999999993,2.1599999999999997,0.33
0.0,0.07,0.14,0.72,0.13,0.15,0.5800000000000001,0.44,0.42,0.58,0.23,0.0,0.2,0.26,0.0,0.42000000000000004,0.16,0.23,0.31,0.16,0.30000000000000004,0.0,0.45,0.38,0.0,2.2500000000000004,0.0,0.0,0.16,0.13,0.44000000000000006,0.4,0.09,0.45000000000000007,0.27,0.17,4.270000000000001,0.6100000000000001,0.0,0.08,0.0,0.0,0.08,0.0,0.0,1.5000000000000002,0.44000000000000006,0.8800000000000001,0.0,0.0,0.17,0.14,1.27,1.01,0.19,0.12,0.8999999999999999,0.21,0.21,0.6000000000000001,0.22,0.22,0.0,3.2799999999999994,1.8299999999999998,0.0
0.0,0.07,0.14,0.3,0.0,0.04,0.47,0.0,0.0,0.58,0.0,0.0,0.0,0.37,0.0,0.35,0.24,0.46,0.18,0.64,0.32,0.0,0.44,0.16,0.56,2.8800000000000003,0.26,0.74,0.0,0.13,0.76,0.28,0.18,0.36000000000000004,0.22,0.68,3.6900000000000004,0.6100000000000001,0.64,0.32,0.14,0.12,0.0,0.0,0.14,1.79,0.14,0.34,0.0,0.0,0.0,0.0,1.2,0.82,0.0,0.0,0.3,0.0,0.0,0.59,0.0,0.22,0.0,3.5100000000000002,2.4499999999999993,0.11
0.0,0.0,0.0,0.57,0.26,0.19,0.46,0.66,0.63,0.29,0.23,0.0,0.0,0.32,0.0,0.51,0.12,0.0,0.09,0.32,0.16,0.0,0.53,0.0,0.0,2.17,0.26,0.47000000000000003,0.0,0.0,0.48,0.6,0.0,0.08,0.16,0.34,2.73,0.9000000000000001,0.0,0.16,0.14,0.0,0.0,0.0,0.07,0.79,0.29000000000000004,0.41000000000000003,0.0,0.0,0.34,0.14,1.41,1.48,0.0,0.12,0.3,0.21,0.0,0.93,0.11,0.44,0.0,2.8799999999999994,2.0599999999999996,0.11
0.0,0.0,0.14,0.57,0.13,0.22999999999999998,0.5800000000000001,0.66,0.63,0.29,0.0,0.28,0.0,0.43000000000000005,0.22,0.35,0.0,0.23,0.0,0.16,0.0,0.0,0.36,0.16,0.0,2.4000000000000004,0.52,0.81,0.0,0.13,0.1,0.48,0.09,0.2,0.16,0.17,1.8399999999999999,0.5,0.0,0.08,0.0,0.0,0.0,0.14,0.21000000000000002,1.1600000000000001,0.14,0.34,0.0,0.12,0.17,0.0,0.97,1.01,0.0,0.0,0.3,0.0,0.0,0.47000000000000003,0.0,0.22,0.22,2.7399999999999998,1.81,0.0
0.0,0.14,0.56,1.9700000000000002,0.13,0.22999999999999998,0.24,0.88,0.84,0.0,0.0,0.14,0.1,0.56,0.11,0.25,0.0,0.46,0.0,0.0,0.0,0.52,0.3,0.64,0.28,4.46,0.52,0.81,0.48,0.52,0.29000000000000004,1.12,0.18,0.8,0.22000000000000003,0.0,5.83,0.9599999999999999,0.32,0.0,0.0,0.06,0.24,0.07,0.21000000000000002,2.14,0.8400000000000001,1.08,0.05,0.06,0.17,0.0,1.74,1.27,0.5700000000000001,0.0,1.2,0.0,0.0,1.21,0.26,0.0,0.11,5.7299999999999995,2.9600000000000004,1.1
0.29,0.14,0.28,2.4,0.39,0.18000000000000002,1.28,1.32,1.26,0.58,1.1500000000000001,0.0,0.30000000000000004,0.9400000000000002,0.0,1.65,0.6799999999999999,0.6900000000000001,2.0300000000000002,0.64,1.6,0.65,0.72,0.54,0.14,6.5200000000000005,0.26,1.21,0.0,0.26,0.9500000000000001,1.1600000000000001,0.27,2.0,0.22,0.68,9.57,1.4000000000000001,0.16,0.32,0.28,0.03,0.0,0.0,0.21000000000000002,3.47,1.1,1.09,0.0,0.0,0.51,0.7000000000000001,3.28,3.71,0.0,0.6,0.8999999999999999,1.05,0.21,0.76,0.44,0.88,0.0,7.45,6.129999999999998,1.2100000000000002
0.29,0.14,0.28,1.04,0.26,0.48,0.81,0.22,0.21,0.58,0.0,0.14,0.2,0.45,0.11,1.1300000000000001,0.84,0.23,1.7699999999999998,0.32,1.6400000000000003,0.13,0.65,0.76,0.28,4.630000000000002,0.26,0.27,0.16,0.26,0.8999999999999999,0.36,0.09,1.82,0.49,0.34,5.850000000000001,1.08,0.32,0.16,0.0,0.06,0.08,0.07,0.07,2.06,0.25,0.6800000000000002,0.05,0.06,0.34,0.0,2.7700000000000005,2.02,0.19,0.0,0.6,0.0,0.42,1.06,0.15,0.44,0.11,5.209999999999999,3.9699999999999998,0.33
0.0,0.07,0.28,0.87,0.13,0.19,0.46,0.0,0.0,0.0,0.23,0.0,0.2,0.55,0.0,0.13,0.16,0.0,0.31,0.8,0.30000000000000004,0.0,0.16999999999999998,0.54,0.14,3.2000000000000006,0.26,0.81,0.0,0.26,1.12,0.08,0.0,0.65,0.05,0.8500000000000001,3.64,0.77,0.16,0.4,0.0,0.03,0.0,0.0,0.21000000000000002,2.14,0.15,0.27,0.0,0.0,0.17,0.14,1.23,0.35000000000000003,0.0,0.12,0.3,0.21,0.21,0.6000000000000001,0.11,0.0,0.0,3.66,2.28,0.0
0.0,0.14,0.28,1.4500000000000002,0.13,0.12,0.48,0.44,0.42,1.16,0.46,0.0,0.1,1.1700000000000002,0.0,1.3900000000000001,0.12,0.92,0.09,0.16,0.16,0.13,1.05,0.32,0.14,4.299999999999999,0.78,1.34,0.16,0.26,0.39,0.7999999999999999,0.36,0.48000000000000004,0.78,0.17,5.260000000000002,0.42,0.16,0.08,0.56,0.03,0.08,0.0,0.14,1.8,0.4,0.76,0.1,0.0,0.17,0.28,1.8399999999999999,2.6,0.19,0.24,0.3,0.42,0.0,1.19,0.3,1.54,0.0,5.470000000000001,4.189999999999999,0.66
0.0,0.0,0.28,1.2,0.0,0.04,0.47,0.44,0.42,0.8699999999999999,0.23,0.0,0.1,0.45,0.0,0.63,0.12,0.46,0.09,0.32,0.16,0.13,0.8999999999999999,0.32,0.0,2.4000000000000004,0.26,0.47000000000000003,0.8,0.26,0.33,0.4,0.18,0.48000000000000004,0.84,0.34,5.030000000000001,0.23,0.0,0.16,0.14,0.0,0.4,0.0,0.07,1.54,0.25,1.02,0.15000000000000002,0.0,0.0,0.14,0.83,1.3,0.9500000000000001,0.12,0.8999999999999999,0.21,0.0,0.77,0.22999999999999998,0.66,0.0,4.170000000000001,1.99,0.22
0.29,0.14,0.28,0.92,0.26,0.29000000000000004,0.58,0.22,0.21,0.58,0.23,0.0,0.1,0.18,0.0,1.61,0.39999999999999997,0.23,0.49,0.32,0.62,0.13,0.48,0.54,0.0,3.5300000000000007,0.0,0.27,0.32,0.26,0.49,0.4,0.09,0.81,0.44,0.34,6.820000000000002,0.44,0.0,0.16,0.0,0.0,0.16,0.0,0.07,4.0,0.53,0.8900000000000001,0.05,0.0,0.34,0.14,1.6300000000000001,2.48,0.38,0.12,0.6,0.21,0.21,1.13,0.15,1.1,0.0,4.63,3.079999999999999,0.44
0.0,0.21000000000000002,0.14,0.6,0.52,0.0,1.41,0.44,0.42,0.29,0.46,0.14,0.4,0.8300000000000001,0.11,0.8600000000000001,0.16,1.3800000000000001,0.31,0.64,0.30000000000000004,0.13,0.33999999999999997,0.38,0.42000000000000004,4.6000000000000005,0.0,0.67,0.64,0.13,1.7200000000000002,0.92,0.54,0.45000000000000007,0.11,0.68,9.89,1.3200000000000003,0.48,0.32,0.28,0.09,0.32,0.07,0.07,3.3800000000000003,0.25,0.8200000000000001,0.0,0.06,0.68,0.28,2.34,2.08,0.76,0.24,0.6,0.42,0.21,0.97,0.11,0.88,0.11,9.310000000000002,3.6000000000000005,0.55
0.29,0.0,0.56,1.7500000000000002,0.13,0.26,1.39,0.66,0.63,0.58,0.46,0.42000000000000004,0.1,0.78,0.33,1.3599999999999999,0.24000000000000002,0.46,0.75,0.16,0.5800000000000001,0.13,0.7799999999999998,0.86,0.14,4.86,0.78,0.74,0.64,0.52,0.23,0.9999999999999999,0.18,1.39,0.56,0.17,7.830000000000001,1.3900000000000001,0.16,0.08,0.14,0.03,0.32,0.21000000000000002,0.14,3.17,0.55,1.3600000000000003,0.1,0.18,0.17,0.28,2.45,2.6300000000000003,0.76,0.24,1.2,0.42,0.21,1.29,0.41,0.88,0.33,6.800000000000001,3.669999999999999,0.55
0.58,0.07,1.12,2.47,0.39,0.7100000000000001,1.62,1.1,1.05,1.4499999999999997,0.23,0.0,0.30000000000000004,1.98,0.0,2.65,0.64,0.46,1.24,0.8,1.2000000000000002,0.52,1.4900000000000002,1.5,0.28,9.060000000000002,1.82,2.29,0.64,1.04,1.25,1.08,0.18,2.6000000000000005,0.94,0.8500000000000001,12.760000000000003,1.73,0.32,0.4,0.28,0.06,0.32,0.0,0.49000000000000005,5.5200000000000005,0.8300000000000001,3.1900000000000004,0.1,0.0,0.51,0.14,3.7299999999999995,4.68,0.76,0.12,3.0,0.21,0.21,1.8400000000000003,0.19,1.54,0.0,11.320000000000006,7.899999999999999,0.99
0.58,0.28,0.28,1.1099999999999999,0.39,0.81,1.27,0.66,0.63,0.8699999999999999,0.0,0.28,0.2,1.3399999999999999,0.22,1.8400000000000003,0.8,0.23,1.55,0.8,1.5,0.26,0.8,0.98,0.14,8.540000000000001,0.52,1.81,0.8,0.26,1.36,1.1600000000000001,0.09,1.65,0.48,0.8500000000000001,12.700000000000001,1.82,0.16,0.4,0.7000000000000001,0.03,0.4,0.14,0.21000000000000002,5.599999999999999,0.34,2.44,0.0,0.12,0.51,0.0,4.11,4.03,0.95,0.0,2.4,0.0,0.63,1.63,0.0,0.88,0.22,10.570000000000007,6.479999999999999,0.99
0.29,0.0,0.28,1.7999999999999998,0.39,0.22000000000000003,1.27,0.66,0.63,0.29,0.6900000000000001,0.0,0.2,0.8500000000000001,0.0,1.05,0.4799999999999999,0.23,0.9299999999999999,0.32,0.9,0.13,0.69,0.76,0.14,4.630000000000002,0.52,0.67,0.16,0.26,1.3000000000000003,0.84,0.09,1.1500000000000001,0.11,0.34,7.510000000000002,2.22,0.16,0.16,0.28,0.03,0.08,0.0,0.07,3.5999999999999996,0.99,0.6800000000000002,0.0,0.0,0.51,0.42000000000000004,2.4199999999999995,2.4800000000000004,0.19,0.36,0.6,0.63,0.42,1.71,0.55,0.44,0.0,6.900000000000001,3.9099999999999997,0.33
0.29,0.42000000000000004,0.42000000000000004,2.87,0.52,0.45000000000000007,2.89,1.32,1.26,1.74,1.1500000000000001,0.0,0.2,1.67,0.0,1.98,0.7999999999999999,0.6900000000000001,1.55,0.8,1.5,0.39,1.72,0.9199999999999999,0.8400000000000001,10.96,1.04,2.08,0.96,0.39,1.8,1.72,0.27,1.85,0.88,0.8500000000000001,17.7,2.7399999999999998,0.96,0.4,0.7000000000000001,0.18,0.48,0.0,0.28,8.32,1.19,1.7700000000000002,0.05,0.0,0.68,0.7000000000000001,6.17,5.41,1.1400000000000001,0.6,1.5,1.05,0.42,2.380000000000001,0.59,1.32,0.0,14.250000000000004,9.309999999999999,1.21
0.58,0.14,1.12,0.8500000000000001,0.0,0.32,1.52,0.88,0.84,0.58,1.3800000000000001,0.14,0.0,1.1500000000000001,0.11,1.6099999999999999,0.24,1.1500000000000001,0.18,0.64,0.32,0.13,0.8599999999999999,1.72,0.14,7.180000000000001,0.26,1.94,0.16,1.04,0.84,1.04,0.44999999999999996,1.76,0.56,0.68,7.06,1.6,0.16,0.32,0.9800000000000001,0.03,0.08,0.07,0.14,3.4499999999999997,0.38,0.48000000000000004,0.1,0.06,0.0,0.8400000000000001,2.32,3.3000000000000003,0.19,0.72,0.3,1.26,0.42,1.6800000000000002,0.08,0.66,0.11,8.090000000000002,3.9100000000000006,0.44
0.29,0.07,0.42000000000000004,1.17,0.0,0.29000000000000004,1.28,0.88,0.84,1.4499999999999997,0.0,0.14,0.30000000000000004,0.62,0.11,0.62,0.16,0.6900000000000001,0.31,0.64,0.30000000000000004,0.13,1.3399999999999999,0.48,0.14,3.999999999999999,0.0,0.74,0.32,0.39,1.15,0.88,0.27,0.8500000000000001,1.11,0.68,5.339999999999999,0.6100000000000001,0.16,0.32,0.14,0.03,0.16,0.07,0.14,1.4400000000000002,0.1,0.8800000000000001,0.15000000000000002,0.06,0.0,0.0,2.45,1.8700000000000003,0.38,0.0,0.8999999999999999,0.0,0.0,1.3400000000000003,0.12,0.22,0.11,5.259999999999999,3.0500000000000003,0.44
0.0,0.07,0.14,0.69,0.0,0.33999999999999997,1.1500000000000001,0.66,0.63,0.58,0.0,0.0,0.2,0.53,0.0,1.31,0.39999999999999997,0.0,0.49,0.32,0.62,0.13,0.36,0.38,0.14,3.2399999999999993,0.26,0.2,0.0,0.13,0.54,0.8799999999999999,0.0,0.6100000000000001,0.32,0.34,5.080000000000001,0.9200000000000002,0.16,0.16,0.14,0.03,0.0,0.0,0.0,2.6300000000000003,0.53,0.6200000000000001,0.0,0.0,0.0,0.0,2.2,2.9800000000000004,0.0,0.0,0.3,0.0,0.21,1.03,0.11,1.1,0.0,2.899999999999999,3.61,0.44
0.8699999999999999,0.07,0.28,0.84,0.39,0.76,0.59,0.22,0.21,0.0,0.0,0.0,0.0,0.24000000000000002,0.0,0.9400000000000002,0.04,0.6900000000000001,0.22,0.16,0.14,0.0,0.09,0.54,0.0,1.98,0.26,0.54,0.16,0.26,0.18,0.16,0.27,0.5700000000000001,0.1,0.17,3.3400000000000003,0.53,0.0,0.08,0.0,0.0,0.08,0.0,0.14,2.7300000000000004,0.15,0.0,0.0,0.0,0.51,0.0,1.05,0.84,0.19,0.0,0.0,0.0,0.21,0.5,0.11,0.0,0.0,4.079999999999999,1.53,0.0
0.0,0.07,0.0,0.0,0.0,0.08,0.46,0.22,0.21,0.0,0.0,0.0,0.30000000000000004,0.8,0.0,0.19,0.0,0.0,0.0,0.32,0.0,0.0,0.08,0.22,0.0,1.51,0.52,0.2,0.16,0.0,0.95,0.4,0.0,0.0,0.0,0.34,3.1700000000000004,0.9100000000000001,0.0,0.16,0.14,0.0,0.08,0.0,0.0,1.67,0.0,0.6100000000000001,0.0,0.0,0.0,0.0,0.7799999999999999,0.64,0.19,0.0,0.6,0.0,0.21,0.24,0.0,0.22,0.0,2.94,1.39,0.0
0.58,0.14,0.28,1.3,0.13,0.28,0.24,0.66,0.63,0.0,0.46,0.14,0.30000000000000004,0.7000000000000001,0.11,1.05,0.39999999999999997,0.46,0.49,0.48,0.62,0.13,0.5,0.32,0.0,4.32,0.0,0.67,0.64,0.26,1.13,0.6799999999999999,0.18,0.81,0.34,0.51,6.19,0.8400000000000001,0.0,0.24,0.28,0.0,0.32,0.07,0.07,1.08,0.4,0.9500000000000002,0.1,0.06,0.17,0.28,1.9300000000000002,1.91,0.76,0.24,0.8999999999999999,0.42,0.0,1.12,0.3,0.44,0.11,5.71,2.7399999999999998,0.33
0.29,0.07,0.14,0.72,0.0,0.37,0.47,0.0,0.0,0.29,0.23,0.0,0.30000000000000004,0.7200000000000001,0.0,0.76,0.2,0.46,0.53,0.9600000000000001,0.44000000000000006,0.13,0.43,0.38,0.0,3.72,0.52,0.27,0.48,0.13,1.6300000000000001,0.52,0.18,0.6200000000000001,0.16,1.02,6.520000000000001,1.25,0.0,0.48000000000000004,0.0,0.0,0.24,0.0,0.07,2.6700000000000004,0.39,1.1500000000000001,0.0,0.0,0.0,0.14,1.73,1.1699999999999997,0.5700000000000001,0.12,1.2,0.21,0.21,1.3499999999999999,0.11,0.22,0.0,5.269999999999999,3.1999999999999997,0.55
0.0,0.07,0.0,0.75,0.13,0.04,1.4,0.88,0.84,0.29,0.23,0.0,0.1,0.42000000000000004,0.0,0.46,0.8,0.92,0.98,0.16,1.2400000000000002,0.0,0.26,0.0,0.28,3.0600000000000005,0.26,0.81,0.0,0.0,0.5900000000000001,0.72,0.36,0.8200000000000001,0.11,0.17,5.360000000000001,0.6000000000000001,0.32,0.08,0.0,0.06,0.0,0.0,0.21000000000000002,3.06,0.29000000000000004,0.34,0.0,0.0,0.17,0.14,1.7900000000000003,2.06,0.0,0.12,0.3,0.21,0.0,0.52,0.11,0.22,0.0,3.77,2.9799999999999995,0.0
0.58,0.0,0.42000000000000004,0.8,0.0,0.4,0.9299999999999999,0.66,0.63,0.0,0.0,0.0,0.1,0.55,0.0,1.81,0.32,0.46,1.19,0.0,0.8600000000000001,0.26,0.3,0.48,0.14,2.4,0.78,0.0,0.0,0.39,0.13,0.76,0.18,1.53,0.17,0.0,3.8200000000000003,1.05,0.16,0.0,0.0,0.03,0.0,0.0,0.0,2.71,0.63,0.21000000000000002,0.05,0.0,0.0,0.0,1.9,2.6500000000000004,0.0,0.0,0.0,0.0,0.0,1.0099999999999998,0.15,0.66,0.0,2.93,3.21,0.55
0.29,0.21000000000000002,0.56,1.65,0.13,0.18000000000000002,0.82,1.32,1.26,0.0,0.0,0.28,0.1,0.7800000000000001,0.22,1.48,0.27999999999999997,0.6900000000000001,0.4,0.32,0.46,0.26,0.09,0.64,0.0,5.279999999999999,0.26,1.75,0.16,0.52,0.5700000000000001,1.1199999999999999,0.27,1.1300000000000001,0.0,0.34,6.4300000000000015,0.69,0.0,0.16,0.28,0.0,0.08,0.14,0.35000000000000003,2.71,0.78,1.0900000000000003,0.0,0.12,0.17,0.0,1.4400000000000002,3.01,0.19,0.0,0.8999999999999999,0.0,0.0,0.77,0.22,0.88,0.22,5.709999999999999,4.25,0.44
0.29,0.0,0.28,0.15,0.0,0.18000000000000002,0.7,0.22,0.21,0.0,0.23,0.0,0.2,0.4,0.0,0.33,0.24,0.46,0.18,0.32,0.32,0.13,0.09,0.54,0.0,2.21,0.26,0.0,0.16,0.26,0.45999999999999996,0.44,0.18,0.56,0.0,0.34,4.300000000000001,0.8800000000000001,0.0,0.16,0.0,0.0,0.08,0.0,0.0,2.02,0.1,1.08,0.0,0.0,0.0,0.14,1.14,0.8999999999999998,0.19,0.12,1.2,0.21,0.21,0.25,0.0,0.0,0.0,3.289999999999999,0.97,0.33
0.0,0.0,0.42000000000000004,1.2200000000000002,0.13,0.15,0.0,0.66,0.63,0.29,0.23,0.0,0.1,0.31,0.0,0.99,0.04,0.0,0.22,0.0,0.14,0.13,0.3,0.7,0.0,2.32,0.0,0.47000000000000003,0.32,0.39,0.13,0.7199999999999999,0.0,0.7700000000000001,0.33,0.0,5.250000000000001,0.61,0.0,0.0,0.14,0.0,0.16,0.0,0.07,3.0500000000000003,0.68,1.02,0.05,0.0,0.17,0.14,0.5800000000000001,1.5999999999999999,0.38,0.12,0.8999999999999999,0.21,0.21,1.02,0.26,0.66,0.0,4.04,2.23,0.22
