ingredient_Alfredo Sauce,ingredient_Anchovies,ingredient_Artichoke,ingredient_Artichokes,ingredient_Arugula,ingredient_Asiago Cheese,ingredient_Bacon,ingredient_Barbecue Sauce,ingredient_Barbecued Chicken,ingredient_Beef Chuck Roast,ingredient_Blue Cheese,ingredient_Brie Carre Cheese,ingredient_Calabrese Salami,ingredient_Capocollo,ingredient_Caramelized Onions,ingredient_Chicken,ingredient_Chipotle Sauce,ingredient_Chorizo Sausage,ingredient_Cilantro,ingredient_Coarse Sicilian Salami,ingredient_Corn,ingredient_Eggplant,ingredient_Feta Cheese,ingredient_Fontina Cheese,ingredient_Friggitello Peppers,ingredient_Garlic,ingredient_Genoa Salami,ingredient_Goat Cheese,ingredient_Gorgonzola Piccante Cheese,ingredient_Gouda Cheese,ingredient_Green Olives,ingredient_Green Peppers,ingredient_Italian Sausage,ingredient_Jalapeno Peppers,ingredient_Kalamata Olives,ingredient_Luganega Sausage,ingredient_Mozzarella Cheese,ingredient_Mushrooms,ingredient_Nduja Salami,ingredient_Onions,ingredient_Oregano,ingredient_Pancetta,ingredient_Parmigiano Reggiano Cheese,ingredient_Pears,ingredient_Peperoncini verdi,ingredient_Pepperoni,ingredient_Pesto Sauce,ingredient_Pineapple,ingredient_Plum Tomatoes,ingredient_Prosciutto,ingredient_Prosciutto di San Daniele,ingredient_Provolone Cheese,ingredient_Red Onions,ingredient_Red Peppers,ingredient_Ricotta Cheese,ingredient_Romano Cheese,ingredient_Sliced Ham,ingredient_Smoked Gouda Cheese,ingredient_Soppressata Salami,ingredient_Spinach,ingredient_Sun-dried Tomatoes,ingredient_Thai Sweet Chilli Sauce,ingredient_Thyme,ingredient_Tomato Sauce,ingredient_Tomatoes,ingredient_Zucchini
0.0,0.0,0.42,1.2200000000000002,0.13,0.15,0.0,0.66,0.63,0.29,0.23,0.0,0.1,0.31,0.0,0.99,0.04,0.0,0.22,0.0,0.14,0.13,0.3,0.7,0.0,2.32,0.0,0.47,0.32,0.39,0.13,0.7199999999999999,0.0,0.7700000000000001,0.33,0.0,5.250000000000001,0.61,0.0,0.0,0.14,0.0,0.16,0.0,0.07,3.0500000000000003,0.68,1.02,0.05,0.0,0.17,0.14,0.5800000000000001,1.6,0.38,0.12,0.8999999999999999,0.21,0.21,1.02,0.26,0.66,0.0,4.04,2.23,0.22
0.0,0.07,0.14,1.25,0.39,0.2,0.7,0.44,0.42,0.29,0.46,0.0,0.5,1.81,0.0,1.08,0.5199999999999999,0.46,1.15,0.32,1.04,0.13,0.6299999999999999,0.38,0.28,5.600000000000001,1.3,1.48,0.64,0.13,1.7700000000000005,0.64,0.18,1.12,0.28,0.34,8.45,1.21,0.32,0.16,0.28,0.06,0.32,0.0,0.28,2.69,0.67,1.4900000000000002,0.05,0.0,0.51,0.28,2.45,2.28,0.76,0.24,1.5,0.42,0.21,1.91,0.15,0.44,0.0,7.999999999999999,5.23,0.44
0.58,0.0,0.14,0.35,0.39,0.28,0.23,0.88,0.84,0.0,0.23,0.0,0.2,0.44,0.0,0.96,0.04,0.0,0.22,0.16,0.14,0.0,0.47,0.16,0.0,2.04,0.0,0.47,0.16,0.13,0.64,0.76,0.0,0.37,0.17,0.17,3.4999999999999996,0.93,0.0,0.08,0.14,0.0,0.08,0.0,0.07,1.88,0.14,0.07,0.05,0.0,0.51,0.14,1.62,1.63,0.19,0.12,0.0,0.21,0.0,0.94,0.04,0.22,0.0,4.1,1.5100000000000002,0.11
0.0,0.07,0.56,0.8,0.13,0.04,0.6900000000000001,0.0,0.0,0.58,0.0,0.0,0.4,0.8100000000000002,0.0,0.8799999999999999,0.12,0.0,0.09,0.32,0.16,0.13,0.56,0.86,0.0,3.600000000000001,0.26,0.81,0.48,0.52,1.08,0.12,0.0,0.88,0.39,0.34,4.61,0.56,0.0,0.16,0.0,0.0,0.24,0.0,0.21,0.92,0.1,1.09,0.05,0.0,0.17,0.0,1.41,1.41,0.5700000000000001,0.0,0.8999999999999999,0.0,0.21,0.7200000000000001,0.04,0.88,0.0,4.25,2.3400000000000003,0.33
0.58,0.0,0.42,1.12,0.26,0.47,1.05,0.44,0.42,0.8699999999999999,0.92,0.14,0.2,0.76,0.11,2.1,0.3999999999999999,0.6900000000000001,0.49,0.48,0.62,0.0,1.04,0.92,0.14,5.350000000000002,0.26,0.94,0.48,0.39,0.8400000000000001,0.6000000000000001,0.27,1.01,0.72,0.51,7.73,1.4700000000000002,0.16,0.24,0.28,0.03,0.24,0.07,0.14,2.49,0.43,1.23,0.1,0.06,0.34,0.56,2.33,3.1100000000000003,0.5700000000000001,0.48,0.8999999999999999,0.84,0.42,1.5900000000000003,0.19,1.32,0.11,7.409999999999999,3.83,0.11
0.0,0.0,0.14,1.61,0.0,0.4499999999999999,0.23,0.22,0.21,0.29,0.0,0.0,0.1,0.54,0.0,0.54,0.12,0.0,0.09,0.48,0.16,0.26,0.48,0.38,0.0,3.770000000000001,0.0,1.21,0.0,0.13,0.43,0.6799999999999999,0.0,0.28,0.43,0.51,2.7999999999999994,1.06,0.0,0.24,0.28,0.0,0.0,0.0,0.21,1.58,0.49,0.14,0.05,0.0,0.0,0.0,1.8,1.5,0.0,0.0,0.0,0.0,0.21,1.4,0.15,0.44,0.0,3.2000000000000006,2.8399999999999994,0.77
0.58,0.07,0.56,0.72,0.52,0.47,1.16,0.66,0.63,0.58,0.46,0.0,0.2,0.4,0.0,0.8500000000000001,0.12,0.46,0.09,0.16,0.16,0.26,0.45,0.86,0.14,3.5900000000000007,0.26,0.0,0.8,0.52,0.44,0.7999999999999999,0.18,0.88,0.27,0.17,6.94,0.97,0.16,0.08,0.0,0.03,0.4,0.0,0.0,2.88,0.35,0.34,0.0,0.0,0.68,0.28,2.1,1.86,0.95,0.24,0.3,0.42,0.21,0.6799999999999999,0.11,0.22,0.0,6.450000000000001,2.0500000000000003,0.66
0.0,0.21,0.42,1.17,0.26,0.19,0.58,0.22,0.21,0.0,0.46,0.0,0.1,0.89,0.0,1.4,0.44,0.23,1.28,0.16,1.02,0.13,0.18,0.7,0.0,5.420000000000001,0.26,1.34,0.64,0.39,0.47,0.64,0.09,1.61,0.05,0.17,7.0,0.8700000000000001,0.0,0.08,0.56,0.0,0.32,0.0,0.14,1.48,0.8200000000000001,1.02,0.0,0.0,0.34,0.28,2.31,2.6100000000000003,0.76,0.24,0.8999999999999999,0.42,0.21,1.59,0.22,0.66,0.0,5.660000000000001,4.449999999999999,0.66
0.29,0.0,0.14,1.97,0.13,0.37,0.35,0.66,0.63,0.29,0.0,0.0,0.3,1.0,0.0,1.07,0.72,0.23,0.54,0.32,0.96,0.13,0.5700000000000001,0.38,0.14,5.920000000000001,0.52,1.28,0.64,0.13,0.59,1.12,0.09,0.68,0.33,0.34,7.100000000000002,1.35,0.16,0.16,0.14,0.03,0.32,0.0,0.28,3.0800000000000005,0.97,0.68,0.05,0.0,0.17,0.0,2.8399999999999994,2.6900000000000004,0.76,0.0,0.6,0.0,0.21,1.8500000000000003,0.37,0.44,0.0,5.919999999999999,4.17,0.66
0.29,0.07,0.8400000000000001,0.92,0.0,0.37,1.29,0.22,0.21,0.8699999999999999,0.0,0.0,0.3,0.95,0.0,0.98,0.24,1.15,0.75,0.32,0.5800000000000001,0.13,0.8200000000000001,1.18,0.0,4.510000000000001,0.52,1.01,0.16,0.78,1.2300000000000002,0.96,0.4499999999999999,1.7900000000000005,0.55,0.34,6.400000000000001,1.5900000000000003,0.0,0.16,0.14,0.0,0.08,0.0,0.21,4.6000000000000005,0.24,0.6100000000000001,0.05,0.0,0.0,0.0,2.1900000000000004,1.7299999999999998,0.19,0.0,0.6,0.0,0.21,1.73,0.04,0.22,0.0,6.989999999999998,3.43,0.66
0.29,0.42,0.28,1.02,0.0,0.37,0.5800000000000001,0.88,0.84,0.29,0.6900000000000001,0.14,0.1,0.6400000000000001,0.11,1.5600000000000005,0.12,0.23,0.66,0.16,0.42,0.26,0.27,0.54,0.14,5.07,0.52,0.74,0.48,0.26,0.71,1.0,0.09,0.91,0.16,0.17,8.980000000000002,1.04,0.16,0.08,0.14,0.03,0.24,0.07,0.14,5.210000000000001,0.63,1.36,0.0,0.06,0.0,0.42,2.1100000000000003,2.6100000000000003,0.5700000000000001,0.36,1.2,0.63,0.21,0.8600000000000001,0.11,0.88,0.11,6.44,4.569999999999999,0.55
0.29,0.07,0.0,1.17,0.13,0.33,0.23,0.22,0.21,0.29,0.0,0.0,0.1,0.65,0.0,0.98,0.2,0.0,0.53,0.16,0.44,0.0,0.27,0.0,0.0,2.85,0.26,1.55,0.32,0.0,0.31,0.4,0.0,0.42,0.16,0.17,3.96,0.42,0.0,0.08,0.14,0.0,0.16,0.0,0.35,1.66,0.15,0.75,0.0,0.0,0.17,0.0,1.36,1.5,0.38,0.0,0.6,0.0,0.0,0.52,0.11,0.66,0.0,3.19,2.85,0.22
0.58,0.14,0.28,0.92,0.52,0.47,0.6900000000000001,0.22,0.21,0.29,0.46,0.28,0.3,0.7100000000000001,0.22,2.0200000000000005,0.3999999999999999,0.0,1.06,0.32,0.8800000000000001,0.13,0.5700000000000001,0.54,0.0,4.640000000000001,0.26,0.47,0.16,0.26,0.75,0.56,0.0,1.24,0.33,0.34,10.04,1.4200000000000002,0.0,0.16,0.14,0.0,0.08,0.14,0.07,3.72,0.25,3.12,0.05,0.12,0.68,0.28,2.74,2.8000000000000003,0.19,0.24,3.0,0.42,0.21,0.9,0.15,1.32,0.22,8.03,3.68,0.44
0.58,0.14,0.42,1.41,0.13,0.73,1.28,0.66,0.63,0.0,0.23,0.14,0.0,0.18,0.11,1.48,1.0,0.6900000000000001,1.51,0.48,1.6800000000000002,0.0,0.71,0.7,0.0,5.100000000000001,0.0,0.47,0.64,0.39,0.7400000000000001,0.6,0.27,1.84,0.66,0.51,7.630000000000001,1.27,0.0,0.24,0.14,0.0,0.32,0.07,0.07,3.84,0.15,0.7500000000000002,0.15,0.06,0.17,0.14,3.2100000000000004,2.9,0.76,0.12,0.6,0.21,0.21,1.7400000000000002,0.2299999999999999,0.66,0.11,6.179999999999998,3.69,0.11
0.58,0.0,0.28,1.0,0.0,0.32,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,1.18,0.04,0.92,0.22,0.48,0.14,0.0,0.49,0.32,0.14,2.0900000000000003,0.26,0.74,0.16,0.26,0.86,0.12,0.36,0.5700000000000001,0.34,0.51,3.69,0.8,0.16,0.24,0.14,0.03,0.08,0.0,0.14,2.35,0.29,0.41,0.1,0.0,0.0,0.0,1.13,1.34,0.19,0.0,0.3,0.0,0.0,1.41,0.19,0.44,0.0,3.7,2.05,0.11
0.0,0.14,0.56,1.4900000000000002,0.39,0.4599999999999999,0.35,0.44,0.42,0.58,0.23,0.14,0.6,1.7500000000000002,0.11,0.8899999999999999,0.2799999999999999,0.23,0.4,0.64,0.46,0.0,0.92,1.08,0.0,6.910000000000002,1.04,1.21,0.16,0.52,1.6200000000000003,0.6799999999999999,0.09,1.13,0.49,0.68,6.91,1.39,0.0,0.32,0.28,0.0,0.08,0.07,0.21,3.14,0.44,1.02,0.05,0.06,0.51,0.14,3.170000000000001,1.83,0.19,0.12,0.8999999999999999,0.21,0.42,1.81,0.26,0.66,0.11,8.34,4.78,0.33
0.58,0.07,0.7000000000000001,0.47,0.0,0.55,0.71,0.44,0.42,0.8699999999999999,0.23,0.0,0.0,0.68,0.0,1.15,0.08,0.92,0.44,0.48,0.28,0.13,0.84,1.02,0.14,3.7,0.78,0.4,0.16,0.65,0.38,0.48,0.36,1.34,0.55,0.51,4.920000000000002,0.98,0.16,0.24,0.28,0.03,0.08,0.0,0.0,2.6300000000000003,0.24,1.15,0.05,0.0,0.0,0.14,1.51,1.47,0.19,0.12,1.2,0.21,0.21,0.8300000000000002,0.04,0.22,0.0,5.470000000000001,2.8499999999999996,0.22
0.58,0.07,0.14,0.97,0.13,0.43,0.47,0.0,0.0,0.0,0.46,0.0,0.1,0.54,0.0,1.09,0.44,0.46,0.71,0.16,0.76,0.0,0.4199999999999999,0.16,0.0,3.2000000000000006,0.0,1.21,0.32,0.13,0.31,0.12,0.18,0.78,0.39,0.17,3.97,0.5900000000000001,0.0,0.08,0.28,0.0,0.16,0.0,0.21,1.16,0.0,0.68,0.1,0.0,0.17,0.28,1.75,1.52,0.38,0.24,0.6,0.42,0.0,0.8,0.08,0.44,0.0,3.939999999999999,2.0700000000000003,0.11
0.0,0.21,0.28,1.89,0.39,0.3399999999999999,1.06,0.44,0.42,0.29,0.46,0.0,0.2,0.7300000000000001,0.0,0.65,0.3599999999999999,1.15,0.84,0.48,0.7400000000000001,0.39,0.27,0.32,0.14,5.010000000000001,0.26,1.28,0.64,0.26,0.8,0.6000000000000001,0.4499999999999999,1.07,0.21,0.51,8.14,0.7000000000000002,0.16,0.24,0.14,0.03,0.32,0.0,0.28,2.64,0.6000000000000001,0.95,0.0,0.0,0.51,0.28,2.0500000000000003,1.7000000000000002,0.76,0.24,0.8999999999999999,0.42,0.0,0.7100000000000001,0.22,0.44,0.0,7.359999999999999,4.22,0.77
0.0,0.07,0.7000000000000001,0.72,0.13,0.15,1.73,0.66,0.63,1.16,0.23,0.14,0.1,0.41,0.11,0.41,0.24,0.23,0.18,0.64,0.32,0.13,0.8999999999999999,0.8,0.42,5.580000000000002,0.0,1.01,0.48,0.65,0.6100000000000001,1.0,0.09,1.16,0.49,0.68,7.360000000000001,1.35,0.48,0.32,0.14,0.09,0.24,0.07,0.21,4.55,0.38,0.27,0.0,0.06,0.17,0.14,2.99,2.0600000000000005,0.5700000000000001,0.12,0.3,0.21,0.0,1.1800000000000002,0.0,0.0,0.11,6.64,3.1799999999999997,0.55
0.0,0.0,0.14,0.65,0.0,0.12,0.23,0.0,0.0,0.0,0.0,0.0,0.2,0.96,0.0,0.48,0.3999999999999999,0.0,0.49,0.0,0.62,0.0,0.21,0.6,0.28,3.26,0.78,1.01,0.16,0.13,0.26,0.24,0.0,0.6100000000000001,0.17,0.0,2.82,0.6300000000000001,0.32,0.0,0.14,0.06,0.08,0.0,0.21,1.47,0.0,0.41,0.05,0.0,0.0,0.0,1.5499999999999998,1.11,0.19,0.0,0.3,0.0,0.42,0.53,0.04,0.44,0.0,2.71,2.24,0.22
0.8699999999999999,0.07,0.28,0.42,0.39,0.65,0.7,0.0,0.0,0.29,0.23,0.0,0.1,0.46,0.0,1.5100000000000002,0.04,0.46,0.22,0.16,0.14,0.13,0.26,0.32,0.28,2.06,0.52,0.27,0.48,0.26,0.5900000000000001,0.08,0.18,0.5700000000000001,0.16,0.17,4.4799999999999995,0.6100000000000001,0.32,0.08,0.0,0.06,0.24,0.0,0.07,1.55,0.1,0.48,0.0,0.0,0.51,0.14,1.24,1.51,0.5700000000000001,0.12,0.3,0.21,0.0,0.46,0.0,0.66,0.0,4.59,2.1399999999999997,0.22
0.29,0.21,0.14,0.42,0.0,0.33,0.6900000000000001,0.66,0.63,0.29,0.46,0.14,0.3,0.5800000000000001,0.11,0.7,0.36,0.0,0.84,0.48,0.7400000000000001,0.13,0.54,0.38,0.0,4.450000000000001,0.26,0.27,0.32,0.13,0.93,0.6399999999999999,0.0,0.87,0.16,0.51,6.690000000000002,1.4300000000000002,0.0,0.24,0.0,0.0,0.16,0.07,0.07,4.2700000000000005,0.1,0.8800000000000001,0.0,0.06,0.0,0.28,2.62,1.58,0.38,0.24,0.8999999999999999,0.42,0.21,0.38,0.0,0.22,0.11,5.510000000000001,2.8699999999999997,0.22
0.0,0.14,0.42,1.14,0.0,0.3399999999999999,0.71,0.22,0.21,0.29,0.0,0.14,0.0,0.6000000000000001,0.11,0.63,0.44,0.92,1.28,0.32,1.02,0.26,0.35,0.48,0.14,4.31,0.26,1.48,0.0,0.39,0.6400000000000001,0.56,0.36,1.61,0.21,0.34,5.600000000000001,0.8500000000000001,0.16,0.16,0.28,0.03,0.0,0.07,0.28,3.370000000000001,0.2,1.15,0.0,0.06,0.0,0.0,1.7700000000000002,1.41,0.0,0.0,1.2,0.0,0.0,0.93,0.0,0.22,0.11,5.369999999999999,3.74,0.66
0.29,0.14,0.42,0.6,0.26,0.26,0.35,0.44,0.42,0.0,0.46,0.0,0.2,0.91,0.0,1.13,0.16,0.23,0.31,0.16,0.3,0.0,0.32,0.92,0.0,3.72,0.78,0.74,0.64,0.39,1.64,0.64,0.09,0.8500000000000001,0.0,0.17,7.550000000000002,1.3000000000000005,0.0,0.08,0.14,0.0,0.32,0.0,0.14,3.51,0.29,1.5600000000000005,0.0,0.0,0.34,0.28,1.19,1.75,0.76,0.24,1.5,0.42,0.42,1.6,0.11,0.66,0.0,6.52,3.0999999999999996,0.22
0.58,0.07,0.42,0.69,0.39,0.74,0.81,0.66,0.63,0.8699999999999999,0.0,0.14,0.2,1.1800000000000002,0.11,1.1,0.52,0.23,1.15,0.32,1.04,0.13,0.71,0.92,0.0,4.8900000000000015,1.04,0.94,0.32,0.39,0.8200000000000001,0.8799999999999999,0.09,1.52,0.43,0.34,6.930000000000002,1.3500000000000003,0.0,0.16,0.28,0.0,0.16,0.07,0.14,4.65,0.1,0.8800000000000001,0.0,0.06,0.51,0.0,2.39,2.2300000000000004,0.38,0.0,0.8999999999999999,0.0,0.42,0.93,0.0,0.22,0.11,7.259999999999998,4.05,0.44
0.0,0.07,0.28,0.4499999999999999,0.0,0.04,0.7,0.22,0.21,0.0,0.23,0.0,0.1,0.5,0.0,0.7,0.04,0.46,0.22,0.16,0.14,0.13,0.26,0.54,0.14,2.81,0.26,0.74,0.32,0.26,0.5900000000000001,0.36,0.18,0.5700000000000001,0.0,0.17,3.919999999999999,1.01,0.16,0.08,0.14,0.03,0.16,0.0,0.14,1.22,0.1,0.75,0.0,0.0,0.0,0.14,1.28,1.28,0.38,0.12,0.6,0.21,0.21,0.54,0.0,0.66,0.0,3.649999999999999,1.98,0.33
0.0,0.14,0.14,0.8999999999999999,0.0,0.08,1.04,0.44,0.42,0.0,0.46,0.0,0.1,0.64,0.0,0.74,0.08,0.23,0.44,0.0,0.28,0.26,0.0,0.16,0.42,2.6899999999999995,0.52,0.74,0.0,0.13,0.29,0.76,0.09,0.54,0.0,0.0,4.3500000000000005,0.6200000000000001,0.48,0.0,0.14,0.09,0.0,0.0,0.14,2.3200000000000003,0.35,0.21,0.0,0.0,0.0,0.28,1.8799999999999997,1.93,0.0,0.24,0.0,0.42,0.0,0.49,0.11,0.66,0.0,2.6799999999999993,3.0099999999999993,0.77
0.29,0.21,0.56,1.0,0.39,0.26,0.6900000000000001,0.44,0.42,0.8699999999999999,0.0,0.0,0.1,0.6500000000000001,0.0,1.5,0.24,0.0,0.75,0.32,0.5800000000000001,0.0,0.78,1.3,0.14,5.010000000000001,0.78,0.54,0.16,0.52,0.57,1.08,0.0,1.39,0.67,0.34,5.789999999999999,1.27,0.16,0.16,0.0,0.03,0.08,0.0,0.14,1.88,0.7100000000000001,0.41,0.1,0.0,0.51,0.0,2.43,2.4500000000000006,0.19,0.0,0.3,0.0,0.63,2.01,0.19,0.44,0.0,5.679999999999998,4.27,0.55
0.0,0.0,0.14,0.12,0.0,0.27,0.93,0.44,0.42,0.58,0.0,0.0,0.0,0.42,0.0,0.62,0.24,0.46,0.75,0.32,0.5800000000000001,0.0,0.44,0.16,0.14,1.5200000000000002,0.78,0.0,0.48,0.13,0.48,0.44,0.18,0.79,0.27,0.34,5.260000000000001,0.43,0.16,0.16,0.0,0.03,0.24,0.0,0.0,2.31,0.0,1.4900000000000002,0.0,0.0,0.0,0.0,1.2,1.35,0.5700000000000001,0.0,1.5,0.0,0.0,0.54,0.0,0.44,0.0,3.1899999999999995,2.5199999999999996,0.11
0.0,0.07,0.7000000000000001,1.4,0.13,0.04,0.59,1.54,1.47,0.29,0.0,0.14,0.6,1.07,0.11,1.69,0.2799999999999999,0.6900000000000001,0.4,0.96,0.46,0.39,0.48,1.02,0.14,6.380000000000001,0.26,0.81,0.32,0.65,1.46,1.3200000000000005,0.27,1.3299999999999998,0.28,1.02,9.980000000000006,0.78,0.16,0.48,0.0,0.03,0.16,0.07,0.21,3.88,1.01,2.24,0.05,0.06,0.17,0.0,2.3499999999999996,3.4000000000000004,0.38,0.0,2.0999999999999996,0.0,0.21,1.4700000000000002,0.15,1.1,0.11,7.56,5.07,0.77
0.29,0.07,0.28,0.62,0.13,0.41,0.7,1.54,1.47,0.58,0.6900000000000001,0.14,0.0,0.52,0.11,1.12,0.28,0.46,0.97,0.48,0.7200000000000001,0.0,0.98,0.76,0.0,3.940000000000001,0.78,0.54,0.16,0.26,1.5000000000000002,1.4400000000000002,0.18,1.16,0.44,0.51,6.1899999999999995,1.73,0.0,0.24,0.0,0.0,0.08,0.07,0.14,2.33,0.14,1.2200000000000002,0.05,0.06,0.17,0.42,2.04,2.4600000000000004,0.19,0.36,1.2,0.63,0.42,1.91,0.04,0.44,0.11,5.759999999999998,4.07,0.22
0.29,0.21,0.14,1.3400000000000003,0.13,0.48,0.0,0.44,0.42,0.0,0.0,0.0,0.3,0.5800000000000001,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.13,0.29,0.38,0.0,2.5400000000000005,0.26,0.27,0.0,0.13,0.91,0.32,0.0,0.2,0.27,0.0,3.7400000000000007,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.5300000000000002,0.4,1.15,0.05,0.0,0.17,0.0,1.46,0.7799999999999999,0.0,0.0,1.2,0.0,0.21,0.99,0.26,0.22,0.0,3.369999999999999,2.14,0.22
0.0,0.0,0.28,1.68,0.13,0.6799999999999999,0.94,0.22,0.21,0.29,0.6900000000000001,0.0,0.1,0.77,0.0,1.27,0.12,0.92,0.09,0.48,0.16,0.26,0.18,0.32,0.0,3.76,0.52,0.94,0.0,0.26,0.43,0.96,0.36,0.48,0.31,0.51,6.4700000000000015,1.02,0.0,0.24,0.28,0.0,0.0,0.0,0.14,4.529999999999999,0.78,0.6200000000000001,0.0,0.0,0.17,0.42,1.7,2.46,0.0,0.36,0.3,0.63,0.0,1.6800000000000002,0.22,1.1,0.0,5.41,4.079999999999999,0.88
0.0,0.14,0.14,1.17,0.13,0.19,0.92,0.88,0.84,0.29,0.23,0.0,0.1,0.7600000000000001,0.0,0.29,0.16,0.0,0.31,0.64,0.3,0.13,0.45,0.38,0.0,4.3100000000000005,0.26,1.14,0.48,0.13,0.6900000000000001,0.84,0.0,0.45,0.16,0.68,6.180000000000002,1.17,0.0,0.32,0.42,0.0,0.24,0.0,0.14,3.1500000000000004,0.4,0.6100000000000001,0.0,0.0,0.17,0.14,2.0900000000000003,1.7700000000000005,0.5700000000000001,0.12,0.6,0.21,0.21,0.63,0.22,0.22,0.0,5.199999999999999,3.19,0.33
0.8699999999999999,0.0,0.56,0.35,0.0,0.46,0.46,0.22,0.21,0.29,0.0,0.14,0.1,0.5800000000000001,0.11,1.58,0.2,0.0,0.53,0.16,0.44,0.0,0.48,0.86,0.28,3.31,0.26,0.67,0.0,0.52,0.23,0.28,0.0,1.22,0.28,0.17,2.9399999999999995,0.8400000000000001,0.32,0.08,0.28,0.06,0.0,0.07,0.07,1.24,0.14,0.6800000000000002,0.05,0.06,0.0,0.0,1.82,1.9000000000000004,0.0,0.0,0.6,0.0,0.21,0.7700000000000001,0.04,0.44,0.11,3.1799999999999993,2.09,0.11
0.29,0.07,0.98,1.2200000000000002,0.39,0.33,0.7,0.0,0.0,0.29,0.0,0.0,0.1,0.27,0.0,1.38,0.08,0.46,0.44,0.16,0.28,0.52,0.73,1.34,0.42,4.38,0.26,0.0,0.32,0.91,0.87,0.36,0.18,1.74,0.33,0.17,5.3,1.36,0.48,0.08,0.0,0.09,0.16,0.0,0.0,1.62,0.55,0.55,0.05,0.0,0.51,0.0,2.44,1.92,0.38,0.0,0.3,0.0,0.21,1.7000000000000004,0.15,0.88,0.0,6.05,2.94,1.21
0.0,0.07,0.56,0.59,0.13,0.38,0.35,0.88,0.84,0.29,0.0,0.28,0.3,1.11,0.22,1.15,0.3199999999999999,0.23,0.62,0.32,0.6000000000000001,0.0,0.48,0.86,0.0,4.580000000000002,0.52,0.8700000000000001,0.0,0.52,0.67,0.84,0.09,1.2999999999999998,0.38,0.34,4.570000000000001,0.78,0.0,0.16,0.42,0.0,0.0,0.14,0.07,2.3800000000000003,0.14,0.8200000000000001,0.05,0.12,0.17,0.0,2.03,2.3100000000000005,0.0,0.0,0.6,0.0,0.21,1.0500000000000005,0.04,0.88,0.22,5.28,3.58,0.11
0.0,0.14,0.28,1.39,0.13,0.3399999999999999,0.0,0.44,0.42,1.16,0.23,0.0,0.1,0.27,0.0,0.51,0.2799999999999999,0.0,0.4,0.32,0.46,0.13,1.49,0.32,0.28,3.16,0.26,0.0,0.16,0.26,0.77,0.44,0.0,0.7300000000000001,1.3900000000000003,0.34,4.310000000000001,0.3999999999999999,0.32,0.16,0.0,0.06,0.08,0.0,0.0,2.08,0.1,0.6800000000000002,0.25,0.0,0.17,0.14,2.2100000000000004,1.14,0.19,0.12,0.6,0.21,0.0,1.77,0.2,0.44,0.0,4.52,2.7899999999999996,0.33
0.58,0.0,0.14,0.57,0.26,0.43,0.12,0.22,0.21,0.58,0.46,0.0,0.2,0.7500000000000001,0.0,1.4,0.12,0.23,0.09,0.32,0.16,0.13,0.44,0.6,0.0,3.45,0.0,1.14,0.16,0.13,0.74,0.36,0.09,0.28,0.27,0.34,3.979999999999999,0.74,0.0,0.16,0.42,0.0,0.08,0.0,0.14,2.14,0.38,0.21,0.0,0.0,0.34,0.28,0.9300000000000002,1.95,0.19,0.24,0.0,0.42,0.42,0.92,0.0,0.66,0.0,4.5,2.49,0.33
0.29,0.14,0.28,2.07,0.0,0.33,0.8099999999999999,0.66,0.63,0.29,0.0,0.14,0.0,0.37,0.11,1.4200000000000002,0.16,0.23,0.31,0.64,0.3,0.39,0.81,0.54,0.0,5.16,0.26,0.74,0.64,0.26,0.56,1.04,0.09,0.65,0.67,0.68,6.080000000000001,1.33,0.0,0.32,0.14,0.0,0.32,0.07,0.14,1.96,0.8800000000000001,0.55,0.15,0.06,0.0,0.0,2.5999999999999996,2.890000000000001,0.76,0.0,0.3,0.0,0.21,2.01,0.3399999999999999,0.88,0.11,5.009999999999999,4.0,1.1
0.0,0.0,0.14,1.0,0.0,0.04,0.5800000000000001,0.44,0.42,0.8699999999999999,0.0,0.0,0.2,0.45,0.0,0.43,0.2,0.23,0.53,0.16,0.44,0.13,0.95,0.38,0.0,2.5,0.26,0.27,0.16,0.13,0.64,0.48,0.09,0.6200000000000001,0.67,0.17,3.830000000000001,0.9300000000000002,0.0,0.08,0.0,0.0,0.08,0.0,0.07,1.88,0.53,0.81,0.1,0.0,0.0,0.0,1.3000000000000005,1.09,0.19,0.0,0.8999999999999999,0.0,0.21,1.2000000000000002,0.19,0.0,0.0,3.62,2.13,0.22
0.0,0.14,0.0,1.2200000000000002,0.13,0.2299999999999999,0.93,0.88,0.84,0.8699999999999999,0.0,0.14,0.1,1.16,0.11,0.33,0.2,0.46,0.53,0.16,0.44,0.0,1.2799999999999998,0.22,0.0,3.990000000000001,0.52,1.54,0.32,0.0,0.67,1.0,0.18,0.42,1.06,0.17,5.410000000000002,1.4,0.0,0.08,0.7000000000000001,0.0,0.16,0.07,0.14,2.83,0.0,0.8800000000000001,0.2,0.06,0.17,0.0,2.2699999999999996,1.7900000000000005,0.38,0.0,0.8999999999999999,0.0,0.21,1.4000000000000004,0.16,0.22,0.11,6.82,3.21,0.11
